"Mass","formula","element_comp","class","HC","OC","AImod","NOSC","C","H","O","N","S","P"
225.0438126,"C7H14O6S1","CHOS","aliphatic",2,0.86,-1,0,7,14,6,0,1,0
225.055668,"C14H10O3","CHO","condensed_arom",0.71,0.21,0.68,-0.2857,14,10,3,0,0,0
225.0590764,"C11H14O3S1","CHOS","unsaturated/lignin",1.27,0.27,0.2941,-0.5455,11,14,3,0,1,0
225.0768383,"C11H14O5","CHO","unsaturated/lignin",1.27,0.45,0.2941,-0.3636,11,14,5,0,0,0
225.0880699,"C10H14O4N2","CHON","unsaturated/lignin",1.4,0.4,0.1667,0,10,14,4,2,0,0
225.1132225,"C12H18O4","CHO","aliphatic",1.5,0.33,0.2,-0.8333,12,18,4,0,0,0
225.128499,"C16H18O1","CHO","unsaturated/lignin",1.12,0.06,0.4839,-1,16,18,1,0,0,0
225.1496051,"C13H22O3","CHO","aliphatic",1.69,0.23,0.1304,-1.2308,13,22,3,0,0,0
225.1860351,"C14H26O2","CHO","aliphatic",1.86,0.14,0.0769,-1.5714,14,26,2,0,0,0
225.9892973,"C6H12O3S2P1","CHOSP","aliphatic",2,0.5,-2,-0.3333,6,12,3,0,2,1
225.9993005,"C8H5O7N1","CHON","condensed_arom",0.62,0.88,0.7143,1.5,8,5,7,1,0,0
226.0068921,"C6H12O5S1P1","CHOSP","aliphatic",2,0.83,-2,0,6,12,5,0,1,1
226.0357155,"C9H9O6N1","CHON","unsaturated/lignin",1,0.67,0.4,0.6667,9,9,6,1,0,0
226.0720712,"C10H13O5N1","CHON","unsaturated/lignin",1.3,0.5,0.2308,0,10,13,5,1,0,0
226.0832892,"C9H13O4N3","CHON","unsaturated/lignin",1.44,0.44,0,0.4444,9,13,4,3,0,0
226.1084831,"C11H17O4N1","CHON","aliphatic",1.55,0.36,0.125,-0.5455,11,17,4,1,0,0
226.1813074,"C13H25O2N1","CHON","aliphatic",1.92,0.15,0,-1.3846,13,25,2,1,0,0
226.9559904,"C6H3O3N3S1P1","CHONSP","unsaturated/lignin",0.5,0.5,-2,2.3333,6,3,3,3,1,1
226.983305,"C8H4O8","CHO","condensed_arom",0.5,1,0.75,1.5,8,4,8,0,0,0
227.0019544,"C9H8O5S1","CHOS","unsaturated/lignin",0.89,0.56,0.4545,0.4444,9,8,5,0,1,0
227.013388,"C8H8O4N2S1","CHONS","unsaturated/lignin",1,0.5,0.3333,1,8,8,4,2,1,0
227.0197207,"C9H8O7","CHO","unsaturated/lignin",0.89,0.78,0.4545,0.6667,9,8,7,0,0,0
227.0349878,"C13H8O4","CHO","condensed_arom",0.62,0.31,0.7273,0,13,8,4,0,0,0
227.0383756,"C10H12O4S1","CHOS","unsaturated/lignin",1.2,0.4,0.2857,-0.2,10,12,4,0,1,0
227.0538012,"C14H12O1S1","CHOS","aromatic",0.86,0.07,0.6,-0.5714,14,12,1,0,1,0
227.0559553,"C10H12O6","CHO","unsaturated/lignin",1.2,0.6,0.2857,0,10,12,6,0,0,0
227.0561256,"C10H12O6","CHO","unsaturated/lignin",1.2,0.6,0.2857,0,10,12,6,0,0,0
227.0673432,"C9H12O5N2","CHON","unsaturated/lignin",1.33,0.56,0.1111,0.4444,9,12,5,2,0,0
227.0714182,"C14H12O3","CHO","aromatic",0.86,0.21,0.6,-0.4286,14,12,3,0,0,0
227.0924845,"C11H16O5","CHO","unsaturated/lignin",1.45,0.45,0.1765,-0.5455,11,16,5,0,0,0
227.1037426,"C10H16O4N2","CHON","aliphatic",1.6,0.4,0,-0.2,10,16,4,2,0,0
227.1288651,"C12H20O4","CHO","aliphatic",1.67,0.33,0.1,-1,12,20,4,0,0,0
227.1401056,"C11H20O3N2","CHON","aliphatic",1.82,0.27,-0.0667,-0.7273,11,20,3,2,0,0
227.1652756,"C13H24O3","CHO","aliphatic",1.85,0.23,0.0435,-1.3846,13,24,3,0,0,0
227.2016756,"C14H28O2","CHO","aliphatic",2,0.14,0,-1.7143,14,28,2,0,0,0
227.9732143,"C10H2O3N2P1","CHONP","condensed_arom",0.2,0.3,1.2727,1,10,2,3,2,0,1
228.051336,"C9H11O6N1","CHON","unsaturated/lignin",1.22,0.67,0.2,0.4444,9,11,6,1,0,0
228.0877266,"C10H15O5N1","CHON","aliphatic",1.5,0.5,0.0769,-0.2,10,15,5,1,0,0
228.0989194,"C9H15O4N3","CHON","aliphatic",1.67,0.44,-0.25,0.2222,9,15,4,3,0,0
228.1241292,"C11H19O4N1","CHON","aliphatic",1.73,0.36,0,-0.7273,11,19,4,1,0,0
228.1605162,"C12H23O3N1","CHON","aliphatic",1.92,0.25,-0.0526,-1.1667,12,23,3,1,0,0
228.2079979,"C12H27O1N3","CHON","aliphatic",2.25,0.08,-0.2941,-1.3333,12,27,1,3,0,0
228.9637769,"C4H9O4N1S2P1","CHONSP","condensed_arom",2.25,1,2.25,1.5,4,9,4,1,2,1
228.9746497,"C7H6O3N2S2","CHONS","unsaturated/lignin",0.86,0.43,0.3333,1.4286,7,6,3,2,2,0
228.9812393,"C8H6O6S1","CHOS","aromatic",0.75,0.75,0.5,1,8,6,6,0,1,0
228.998933,"C8H6O8","CHO","aromatic",0.75,1,0.5,1.25,8,6,8,0,0,0
229.0142476,"C12H6O5","CHO","condensed_arom",0.5,0.42,0.7895,0.3333,12,6,5,0,0,0
229.0176118,"C9H10O5S1","CHOS","unsaturated/lignin",1.11,0.56,0.2727,0.2222,9,10,5,0,1,0
229.0353763,"C9H10O7","CHO","unsaturated/lignin",1.11,0.78,0.2727,0.4444,9,10,7,0,0,0
229.0506322,"C13H10O4","CHO","aromatic",0.77,0.31,0.6364,-0.1538,13,10,4,0,0,0
229.0540133,"C10H14O4S1","CHOS","unsaturated/lignin",1.4,0.4,0.1429,-0.4,10,14,4,0,1,0
229.0694516,"C14H14O1S1","CHOS","aromatic",1,0.07,0.52,-0.7143,14,14,1,0,1,0
229.0717575,"C10H14O6","CHO","unsaturated/lignin",1.4,0.6,0.1429,-0.2,10,14,6,0,0,0
229.0830017,"C9H14O5N2","CHON","aliphatic",1.56,0.56,-0.1111,0.2222,9,14,5,2,0,0
229.0870198,"C14H14O3","CHO","aromatic",1,0.21,0.52,-0.5714,14,14,3,0,0,0
229.1081344,"C11H18O5","CHO","aliphatic",1.64,0.45,0.0588,-0.7273,11,18,5,0,0,0
229.1193865,"C10H18O4N2","CHON","aliphatic",1.8,0.4,-0.1667,-0.4,10,18,4,2,0,0
229.1234129,"C15H18O2","CHO","unsaturated/lignin",1.2,0.13,0.4286,-0.9333,15,18,2,0,0,0
229.1445152,"C12H22O4","CHO","aliphatic",1.83,0.33,0,-1.1667,12,22,4,0,0,0
229.1557579,"C11H22O3N2","CHON","aliphatic",2,0.27,-0.2,-0.9091,11,22,3,2,0,0
229.1809217,"C13H26O3","CHO","aliphatic",2,0.23,-0.0435,-1.5385,13,26,3,0,0,0
229.9741039,"C11H5O1N1S2","CHONS","condensed_arom",0.45,0.09,0.8667,0.3636,11,5,1,1,2,0
230.0238949,"C7H9O4N3S1","CHONS","unsaturated/lignin",1.29,0.57,-1,1.4286,7,9,4,3,1,0
230.0306733,"C8H9O7N1","CHON","unsaturated/lignin",1.12,0.88,0.1429,1,8,9,7,1,0,0
230.0669887,"C9H13O6N1","CHON","unsaturated/lignin",1.44,0.67,0,0.2222,9,13,6,1,0,0
230.0782222,"C8H13O5N3","CHON","aliphatic",1.62,0.62,-0.6,0.75,8,13,5,3,0,0
230.0822484,"C13H13O3N1","CHON","aromatic",1,0.23,0.5238,-0.3077,13,13,3,1,0,0
230.1033985,"C10H17O5N1","CHON","aliphatic",1.7,0.5,-0.0769,-0.4,10,17,5,1,0,0
230.1146348,"C9H17O4N3","CHON","aliphatic",1.89,0.44,-0.5,0,9,17,4,3,0,0
230.1397763,"C11H21O4N1","CHON","aliphatic",1.91,0.36,-0.125,-0.9091,11,21,4,1,0,0
230.9686206,"C5H3O6N3P1","CHONP","unsaturated/lignin",0.6,1.2,0.25,3.6,5,3,6,3,0,1
230.9934793,"C11H4O6","CHO","condensed_arom",0.36,0.55,0.875,0.7273,11,4,6,0,0,0
230.9968785,"C8H8O6S1","CHOS","unsaturated/lignin",1,0.75,0.25,0.75,8,8,6,0,1,0
231.0145799,"C8H8O8","CHO","unsaturated/lignin",1,1,0.25,1,8,8,8,0,0,0
231.0298787,"C12H8O5","CHO","condensed_arom",0.67,0.42,0.6842,0.1667,12,8,5,0,0,0
231.0332636,"C9H12O5S1","CHOS","unsaturated/lignin",1.33,0.56,0.0909,0,9,12,5,0,1,0
231.0446326,"C8H12O4N2S1","CHONS","aliphatic",1.5,0.5,-0.3333,0.5,8,12,4,2,1,0
231.0510201,"C9H12O7","CHO","unsaturated/lignin",1.33,0.78,0.0909,0.2222,9,12,7,0,0,0
231.0622464,"C8H12O6N2","CHON","aliphatic",1.5,0.75,-0.3333,0.75,8,12,6,2,0,0
231.0662799,"C13H12O4","CHO","aromatic",0.92,0.31,0.5455,-0.3077,13,12,4,0,0,0
231.0874126,"C10H16O6","CHO","aliphatic",1.6,0.6,0,-0.4,10,16,6,0,0,0
231.0986366,"C9H16O5N2","CHON","aliphatic",1.78,0.56,-0.3333,0,9,16,5,2,0,0
231.1026803,"C14H16O3","CHO","unsaturated/lignin",1.14,0.21,0.44,-0.7143,14,16,3,0,0,0
231.1237933,"C11H20O5","CHO","aliphatic",1.82,0.45,-0.0588,-0.9091,11,20,5,0,0,0
231.1350363,"C10H20O4N2","CHON","aliphatic",2,0.4,-0.3333,-0.6,10,20,4,2,0,0
231.160192,"C12H24O4","CHO","aliphatic",2,0.33,-0.1,-1.3333,12,24,4,0,0,0
231.1754379,"C16H24O1","CHO","aliphatic",1.5,0.06,0.2903,-1.375,16,24,1,0,0,0
231.9559204,"C6H3O7N1S1","CHONS","condensed_arom",0.5,1.17,1,2.6667,6,3,7,1,1,0
231.9743694,"C7H7O4N1S2","CHONS","unsaturated/lignin",1,0.57,0,1.1429,7,7,4,1,2,0
231.9886853,"C10H3O6N1","CHON","condensed_arom",0.3,0.6,1,1.2,10,3,6,1,0,0
232.0251322,"C11H7O5N1","CHON","condensed_arom",0.64,0.45,0.7333,0.5455,11,7,5,1,0,0
232.0327552,"C9H14O3S1P1","CHOSP","aliphatic",1.56,0.33,0,-0.6667,9,14,3,0,1,1
232.0439559,"C12H11O2N1S1","CHONS","aromatic",0.92,0.17,0.5556,-0.1667,12,11,2,1,1,0
232.0462729,"C8H11O7N1","CHON","unsaturated/lignin",1.38,0.88,-0.1429,0.75,8,11,7,1,0,0
232.0469993,"C9H15O2N1S2","CHONS","aliphatic",1.67,0.22,-0.2,-0.4444,9,15,2,1,2,0
232.0614871,"C12H11O4N1","CHON","aromatic",0.92,0.33,0.5556,0,12,11,4,1,0,0
232.0826563,"C9H15O6N1","CHON","aliphatic",1.67,0.67,-0.2,0,9,15,6,1,0,0
232.0939744,"C8H15O5N3","CHON","aliphatic",1.88,0.62,-1,0.5,8,15,5,3,0,0
232.1190342,"C10H19O5N1","CHON","aliphatic",1.9,0.5,-0.2308,-0.6,10,19,5,1,0,0
232.9761167,"C7H6O7S1","CHOS","unsaturated/lignin",0.86,1,0.2,1.4286,7,6,7,0,1,0
232.9883356,"C10H5O4N1P1","CHONP","condensed_arom",0.5,0.4,0.9167,0.6,10,5,4,1,0,1
233.009152,"C11H6O6","CHO","condensed_arom",0.55,0.55,0.75,0.5455,11,6,6,0,0,0
233.0302495,"C8H10O8","CHO","unsaturated/lignin",1.25,1,0,0.75,8,10,8,0,0,0
233.0455299,"C12H10O5","CHO","aromatic",0.83,0.42,0.5789,0,12,10,5,0,0,0
233.0489347,"C9H14O5S1","CHOS","aliphatic",1.56,0.56,-0.0909,-0.2222,9,14,5,0,1,0
233.0666649,"C9H14O7","CHO","aliphatic",1.56,0.78,-0.0909,0,9,14,7,0,0,0
233.0779101,"C8H14O6N2","CHON","aliphatic",1.75,0.75,-0.6667,0.5,8,14,6,2,0,0
233.0819171,"C13H14O4","CHO","unsaturated/lignin",1.08,0.31,0.4545,-0.4615,13,14,4,0,0,0
233.085313,"C10H18O4S1","CHOS","aliphatic",1.8,0.4,-0.1429,-0.8,10,18,4,0,1,0
233.0965019,"C9H18O3N2S1","CHONS","aliphatic",2,0.33,-0.5556,-0.4444,9,18,3,2,1,0
233.1030589,"C10H18O6","CHO","aliphatic",1.8,0.6,-0.1429,-0.6,10,18,6,0,0,0
233.1142954,"C9H18O5N2","CHON","aliphatic",2,0.56,-0.5556,-0.2222,9,18,5,2,0,0
233.1183245,"C14H18O3","CHO","unsaturated/lignin",1.29,0.21,0.36,-0.8571,14,18,3,0,0,0
233.1394364,"C11H22O5","CHO","aliphatic",2,0.45,-0.1765,-1.0909,11,22,5,0,0,0
233.1547029,"C15H22O2","CHO","unsaturated/lignin",1.47,0.13,0.2857,-1.2,15,22,2,0,0,0
234.0043737,"C10H5O6N1","CHON","condensed_arom",0.5,0.6,0.8333,1,10,5,6,1,0,0
234.03769,"C7H13O2N3S2","CHONS","aliphatic",1.86,0.29,-3,0.5714,7,13,2,3,2,0
234.0407947,"C11H9O5N1","CHON","aromatic",0.82,0.45,0.6,0.3636,11,9,5,1,0,0
234.0595872,"C12H13O2N1S1","CHONS","unsaturated/lignin",1.08,0.17,0.4444,-0.3333,12,13,2,1,1,0
234.0619359,"C8H13O7N1","CHON","aliphatic",1.62,0.88,-0.4286,0.5,8,13,7,1,0,0
234.0772115,"C12H13O4N1","CHON","unsaturated/lignin",1.08,0.33,0.4444,-0.1667,12,13,4,1,0,0
234.0983276,"C9H17O6N1","CHON","aliphatic",1.89,0.67,-0.4,-0.2222,9,17,6,1,0,0
234.1024128,"C10H20O4P1","CHOP","aliphatic",2,0.4,-0.2143,-1.2,10,20,4,0,0,1
234.117086,"C10H21O3N1S1","CHONS","aliphatic",2.1,0.3,-0.3846,-1,10,21,3,1,1,0
234.9132925,"C5H4O1N2S4","CHONS","condensed_arom",0.8,0.2,1,2.4,5,4,1,2,4,0
234.9384995,"C7H8O1S4","CHOS","unsaturated/lignin",1.14,0.14,-0.2,0.2857,7,8,1,0,4,0
234.9712087,"C6H7O5N1S1P1","CHONSP","unsaturated/lignin",1.17,0.83,-2,1.3333,6,7,5,1,1,1
234.9884035,"C10H4O7","CHO","condensed_arom",0.4,0.7,0.8462,1,10,4,7,0,0,0
235.0034709,"C14H4O4","CHO","condensed_arom",0.29,0.29,0.9167,0.2857,14,4,4,0,0,0
235.0224305,"C15H8O1S1","CHOS","condensed_arom",0.53,0.07,0.7778,-0.2667,15,8,1,0,1,0
235.024805,"C11H8O6","CHO","aromatic",0.73,0.55,0.625,0.3636,11,8,6,0,0,0
235.0257966,"C12H12O1S2","CHOS","unsaturated/lignin",1,0.08,0.4737,-0.5,12,12,1,0,2,0
235.0282806,"C8H12O6S1","CHOS","aliphatic",1.5,0.75,-0.25,0.25,8,12,6,0,1,0
235.0459486,"C8H12O8","CHO","aliphatic",1.5,1,-0.25,0.5,8,12,8,0,0,0
235.0611865,"C12H12O5","CHO","unsaturated/lignin",1,0.42,0.4737,-0.1667,12,12,5,0,0,0
235.0645255,"C9H16O5S1","CHOS","aliphatic",1.78,0.56,-0.2727,-0.4444,9,16,5,0,1,0
235.0724532,"C11H12O4N2","CHON","unsaturated/lignin",1.09,0.36,0.4286,0.1818,11,12,4,2,0,0
235.0823061,"C9H16O7","CHO","aliphatic",1.78,0.78,-0.2727,-0.2222,9,16,7,0,0,0
235.0935346,"C8H16O6N2","CHON","aliphatic",2,0.75,-1,0.25,8,16,6,2,0,0
235.0975732,"C13H16O4","CHO","unsaturated/lignin",1.23,0.31,0.3636,-0.6154,13,16,4,0,0,0
235.1009259,"C10H20O4S1","CHOS","aliphatic",2,0.4,-0.2857,-1,10,20,4,0,1,0
235.1088282,"C12H16O3N2","CHON","unsaturated/lignin",1.33,0.25,0.2941,-0.3333,12,16,3,2,0,0
235.1186912,"C10H20O6","CHO","aliphatic",2,0.6,-0.2857,-0.8,10,20,6,0,0,0
235.133966,"C14H20O3","CHO","unsaturated/lignin",1.43,0.21,0.28,-1,14,20,3,0,0,0
235.1703397,"C15H24O2","CHO","aliphatic",1.6,0.13,0.2143,-1.3333,15,24,2,0,0,0
235.9694962,"C6H7O5N1S2","CHONS","unsaturated/lignin",1.17,0.83,-3,1.6667,6,7,5,1,2,0
236.0200284,"C10H7O6N1","CHON","condensed_arom",0.7,0.6,0.6667,0.8,10,7,6,1,0,0
236.0564268,"C11H11O5N1","CHON","unsaturated/lignin",1,0.45,0.4667,0.1818,11,11,5,1,0,0
236.0775881,"C8H15O7N1","CHON","aliphatic",1.88,0.88,-0.7143,0.25,8,15,7,1,0,0
236.0817187,"C9H18O5P1","CHOP","aliphatic",2,0.56,-0.3636,-0.8889,9,18,5,0,0,1
236.0927894,"C12H15O4N1","CHON","unsaturated/lignin",1.25,0.33,0.3333,-0.3333,12,15,4,1,0,0
236.0961755,"C9H19O4N1S1","CHONS","aliphatic",2.11,0.44,-0.6,-0.6667,9,19,4,1,1,0
236.1139627,"C9H19O6N1","CHON","aliphatic",2.11,0.67,-0.6,-0.4444,9,19,6,1,0,0
236.1185306,"C10H22O4P1","CHOP","aliphatic",2.2,0.4,-0.3571,-1.4,10,22,4,0,0,1
236.910548,"C4H2O4N2S3","CHONS","condensed_arom",0.5,1,0.6667,4.5,4,2,4,2,3,0
236.9507194,"C10H6O1S3","CHOS","condensed_arom",0.6,0.1,0.6923,0.2,10,6,1,0,3,0
236.953352,"C6H6O6S2","CHOS","unsaturated/lignin",1,1,-1,1.6667,6,6,6,0,2,0
236.9868009,"C6H9O5N1S1P1","CHONSP","aliphatic",1.5,0.83,-4,1,6,9,5,1,1,1
237.004051,"C10H6O7","CHO","condensed_arom",0.6,0.7,0.6923,0.8,10,6,7,0,0,0
237.0163505,"C10H10O1N2S2","CHONS","unsaturated/lignin",1,0.1,0.4545,0.2,10,10,1,2,2,0
237.0193142,"C14H6O4","CHO","condensed_arom",0.43,0.29,0.8333,0.1429,14,6,4,0,0,0
237.0379057,"C15H10O1S1","CHOS","condensed_arom",0.67,0.07,0.7037,-0.4,15,10,1,0,1,0
237.0404491,"C11H10O6","CHO","aromatic",0.91,0.55,0.5,0.1818,11,10,6,0,0,0
237.0438303,"C8H14O6S1","CHOS","aliphatic",1.75,0.75,-0.5,0,8,14,6,0,1,0
237.0517105,"C10H10O5N2","CHON","unsaturated/lignin",1,0.5,0.4545,0.6,10,10,5,2,0,0
237.0557582,"C15H10O3","CHO","condensed_arom",0.67,0.2,0.7037,-0.2667,15,10,3,0,0,0
237.0589251,"C12H14O3S1","CHOS","unsaturated/lignin",1.17,0.25,0.3684,-0.5,12,14,3,0,1,0
237.0615537,"C8H14O8","CHO","aliphatic",1.75,1,-0.5,0.25,8,14,8,0,0,0
237.0668024,"C14H10O2N2","CHON","condensed_arom",0.71,0.14,0.7273,0,14,10,2,2,0,0
237.0768405,"C12H14O5","CHO","unsaturated/lignin",1.17,0.42,0.3684,-0.3333,12,14,5,0,0,0
237.0802174,"C9H18O5S1","CHOS","aliphatic",2,0.56,-0.4545,-0.6667,9,18,5,0,1,0
237.0880951,"C11H14O4N2","CHON","unsaturated/lignin",1.27,0.36,0.2857,0,11,14,4,2,0,0
237.1132291,"C13H18O4","CHO","unsaturated/lignin",1.38,0.31,0.2727,-0.7692,13,18,4,0,0,0
237.1496201,"C14H22O3","CHO","aliphatic",1.57,0.21,0.2,-1.1429,14,22,3,0,0,0
237.1859912,"C15H26O2","CHO","aliphatic",1.73,0.13,0.1429,-1.4667,15,26,2,0,0,0
237.9674143,"C9H4O6P1","CHOP","condensed_arom",0.44,0.67,0.9,0.8889,9,4,6,0,0,1
237.9969409,"C13H5O2N1S1","CHONS","condensed_arom",0.38,0.15,0.9,0.3077,13,5,2,1,1,0
238.0357026,"C10H9O6N1","CHON","aromatic",0.9,0.6,0.5,0.6,10,9,6,1,0,0
238.03621,"C6H12O6N2P1","CHONP","aliphatic",2,1,-Inf,1,6,12,6,2,0,1
238.0431804,"C8H16O4S1P1","CHOSP","aliphatic",2,0.5,-0.625,-0.75,8,16,4,0,1,1
238.0681769,"C6H13O7N3","CHON","condensed_arom",2.17,1.17,9,1.6667,6,13,7,3,0,0
238.0720928,"C11H13O5N1","CHON","unsaturated/lignin",1.18,0.45,0.3333,0,11,13,5,1,0,0
238.0754535,"C8H17O5N1S1","CHONS","aliphatic",2.12,0.62,-1,-0.25,8,17,5,1,1,0
238.1083119,"C12H17O4N1","CHON","unsaturated/lignin",1.42,0.33,0.2222,-0.5,12,17,4,1,0,0
238.9560256,"C7H3O3N3S1P1","CHONSP","condensed_arom",0.43,0.43,4,2,7,3,3,3,1,1
238.9629701,"C13H4O1S2","CHOS","condensed_arom",0.31,0.08,0.9048,0.1538,13,4,1,0,2,0
239.0167009,"C6H12O4N2S2","CHONS","aliphatic",2,0.67,-Inf,1,6,12,4,2,2,0
239.0197269,"C10H8O7","CHO","aromatic",0.8,0.7,0.5385,0.6,10,8,7,0,0,0
239.0232004,"C7H12O7S1","CHOS","aliphatic",1.71,1,-1,0.5714,7,12,7,0,1,0
239.0349844,"C14H8O4","CHO","condensed_arom",0.57,0.29,0.75,0,14,8,4,0,0,0
239.0561073,"C11H12O6","CHO","unsaturated/lignin",1.09,0.55,0.375,0,11,12,6,0,0,0
239.059587,"C8H16O6S1","CHOS","aliphatic",2,0.75,-0.75,-0.25,8,16,6,0,1,0
239.0673639,"C10H12O5N2","CHON","unsaturated/lignin",1.2,0.5,0.2727,0.4,10,12,5,2,0,0
239.0713137,"C15H12O3","CHO","aromatic",0.8,0.2,0.6296,-0.4,15,12,3,0,0,0
239.0747035,"C12H16O3S1","CHOS","unsaturated/lignin",1.33,0.25,0.2632,-0.6667,12,16,3,0,1,0
239.0772196,"C8H16O8","CHO","aliphatic",2,1,-0.75,0,8,16,8,0,0,0
239.0924834,"C12H16O5","CHO","unsaturated/lignin",1.33,0.42,0.2632,-0.5,12,16,5,0,0,0
239.1037313,"C11H16O4N2","CHON","unsaturated/lignin",1.45,0.36,0.1429,-0.1818,11,16,4,2,0,0
239.1288714,"C13H20O4","CHO","aliphatic",1.54,0.31,0.1818,-0.9231,13,20,4,0,0,0
239.1652598,"C14H24O3","CHO","aliphatic",1.71,0.21,0.12,-1.2857,14,24,3,0,0,0
239.2016787,"C15H28O2","CHO","aliphatic",1.87,0.13,0.0714,-1.6,15,28,2,0,0,0
240.0005623,"C6H11O5N1S2","CHONS","aliphatic",1.83,0.83,-7,1,6,11,5,1,2,0
240.0049065,"C7H14O3S2P1","CHOSP","aliphatic",2,0.43,-1.2,-0.5714,7,14,3,0,2,1
240.0149752,"C9H7O7N1","CHON","aromatic",0.78,0.78,0.5556,1.1111,9,7,7,1,0,0
240.0490949,"C14H11O1N1S1","CHONS","aromatic",0.79,0.07,0.6522,-0.2857,14,11,1,1,1,0
240.0513676,"C10H11O6N1","CHON","unsaturated/lignin",1.1,0.6,0.3333,0.4,10,11,6,1,0,0
240.0877496,"C11H15O5N1","CHON","unsaturated/lignin",1.36,0.45,0.2,-0.1818,11,15,5,1,0,0
240.1241366,"C12H19O4N1","CHON","aliphatic",1.58,0.33,0.1111,-0.6667,12,19,4,1,0,0
240.9716547,"C7H5O3N3S1P1","CHONSP","condensed_arom",0.71,0.43,2,1.7143,7,5,3,3,1,1
240.9853526,"C7H14O1S4","CHOS","aliphatic",2,0.14,-1.4,-0.5714,7,14,1,0,4,0
240.9989676,"C9H6O8","CHO","aromatic",0.67,0.89,0.6,1.1111,9,6,8,0,0,0
241.014242,"C13H6O5","CHO","condensed_arom",0.46,0.38,0.8095,0.3077,13,6,5,0,0,0
241.0176049,"C10H10O5S1","CHOS","unsaturated/lignin",1,0.5,0.3846,0.2,10,10,5,0,1,0
241.0353711,"C10H10O7","CHO","unsaturated/lignin",1,0.7,0.3846,0.4,10,10,7,0,0,0
241.0387378,"C7H14O7S1","CHOS","aliphatic",2,1,-1.4,0.2857,7,14,7,0,1,0
241.0466153,"C9H10O6N2","CHON","unsaturated/lignin",1.11,0.67,0.25,0.8889,9,10,6,2,0,0
241.0506295,"C14H10O4","CHO","condensed_arom",0.71,0.29,0.6667,-0.1429,14,10,4,0,0,0
241.054001,"C11H14O4S1","CHOS","unsaturated/lignin",1.27,0.36,0.25,-0.3636,11,14,4,0,1,0
241.0694568,"C15H14O1S1","CHOS","aromatic",0.93,0.07,0.5556,-0.6667,15,14,1,0,1,0
241.0717659,"C11H14O6","CHO","unsaturated/lignin",1.27,0.55,0.25,-0.1818,11,14,6,0,0,0
241.0829982,"C10H14O5N2","CHON","unsaturated/lignin",1.4,0.5,0.0909,0.2,10,14,5,2,0,0
241.087061,"C15H14O3","CHO","aromatic",0.93,0.2,0.5556,-0.5333,15,14,3,0,0,0
241.1081554,"C12H18O5","CHO","aliphatic",1.5,0.42,0.1579,-0.6667,12,18,5,0,0,0
241.1193845,"C11H18O4N2","CHON","aliphatic",1.64,0.36,0,-0.3636,11,18,4,2,0,0
241.1234216,"C16H18O2","CHO","unsaturated/lignin",1.12,0.12,0.4667,-0.875,16,18,2,0,0,0
241.1445418,"C13H22O4","CHO","aliphatic",1.69,0.31,0.0909,-1.0769,13,22,4,0,0,0
241.1809324,"C14H26O3","CHO","aliphatic",1.86,0.21,0.04,-1.4286,14,26,3,0,0,0
241.2173302,"C15H30O2","CHO","aliphatic",2,0.13,0,-1.7333,15,30,2,0,0,0
241.9942229,"C8H5O8N1","CHON","condensed_arom",0.62,1,0.6667,1.75,8,5,8,1,0,0
242.0128171,"C9H9O5N1S1","CHONS","unsaturated/lignin",1,0.56,0.3333,0.6667,9,9,5,1,1,0
242.0162075,"C6H13O5N1S2","CHONS","aliphatic",2.17,0.83,-9,0.6667,6,13,5,1,2,0
242.0305767,"C9H9O7N1","CHON","unsaturated/lignin",1,0.78,0.3333,0.8889,9,9,7,1,0,0
242.0458366,"C13H9O4N1","CHON","condensed_arom",0.69,0.31,0.7,0.1538,13,9,4,1,0,0
242.0462914,"C9H12O4N2P1","CHONP","unsaturated/lignin",1.33,0.44,0.125,0.2222,9,12,4,2,0,1
242.0561062,"C7H16O7P1","CHOP","aliphatic",2.29,1,-1.6,-0.2857,7,16,7,0,0,1
242.0670032,"C10H13O6N1","CHON","unsaturated/lignin",1.3,0.6,0.1667,0.2,10,13,6,1,0,0
242.0782848,"C9H13O5N3","CHON","unsaturated/lignin",1.44,0.56,-0.1429,0.6667,9,13,5,3,0,0
242.1033993,"C11H17O5N1","CHON","aliphatic",1.55,0.45,0.0667,-0.3636,11,17,5,1,0,0
242.1146332,"C10H17O4N3","CHON","aliphatic",1.7,0.4,-0.2,0,10,17,4,3,0,0
242.1398116,"C12H21O4N1","CHON","aliphatic",1.75,0.33,0,-0.8333,12,21,4,1,0,0
242.1761813,"C13H25O3N1","CHON","aliphatic",1.92,0.23,-0.0476,-1.2308,13,25,3,1,0,0
242.9219532,"C7H3O3N1S2P1","CHONSP","condensed_arom",0.43,0.43,1.3333,1.4286,7,3,3,1,2,1
242.9248823,"C8H4O3S3","CHOS","condensed_arom",0.5,0.38,0.7143,1,8,4,3,0,3,0
242.968682,"C6H3O6N3P1","CHONP","unsaturated/lignin",0.5,1,-0.5,3,6,3,6,3,0,1
242.9782376,"C8H4O9","CHO","condensed_arom",0.5,1.12,0.7143,1.75,8,4,9,0,0,0
243.0089829,"C16H4O3","CHO","condensed_arom",0.25,0.19,0.931,0.125,16,4,3,0,0,0
243.0116689,"C5H12O5N2S2","CHONS","condensed_arom",2.4,1,3.6667,1.6,5,12,5,2,2,0
243.0146107,"C9H8O8","CHO","unsaturated/lignin",0.89,0.89,0.4,0.8889,9,8,8,0,0,0
